week,year,name,team,opp,score,sacks,sack-yds,qb-hits,tackles,assists,fum-forced,fum-rec
8,13,Lamarr Houston,OAK,vs PIT,W  21-18,1.0,9.0,1,5,0,0,0
8,13,Justin Houston,KC,vs CLE,W  23-17,1.0,10.0,2,1,0,0,0
8,13,Jerry Hughes,BUF,@ NO,L 17-35,1.0,7.0,2,2,0,0,0
8,13,Bruce Irvin,SEA,@ ,W  14-9,1.0,7.0,1,8,1,1,0
8,13,Rob Jackson,WAS,@ DEN,L 21-45,1.0,5.0,1,2,1,0,0
8,13,Cameron Jordan,NO,vs BUF,W  35-17,1.0,13.0,0,1,0,1,1
8,13,Linval Joseph,NYG,@ PHI,W  15-7,1.0,9.0,1,4,0,0,0
8,13,Brett Keisel,PIT,@ OAK,L 18-21,1.0,1.0,1,3,2,0,1
8,13,Ryan Kerrigan,WAS,@ DEN,L 21-45,1.0,10.0,0,2,0,1,0
8,13,Mathias Kiwanuka,NYG,@ PHI,W  15-7,1.0,5.0,1,2,0,0,0
8,13,Terrance Knighton,DEN,vs WAS,W  45-21,1.0,8.0,3,2,0,0,0
8,13,Paul Kruger,CLE,@ KC,L 17-23,1.0,3.0,1,2,0,0,0
8,13,Jamari Lattimore,GB,@ MIN,W  44-31,1.0,0.0,1,2,1,0,0
8,13,Von Miller,DEN,vs WAS,W  45-21,1.0,9.0,2,4,1,1,0
8,13,Barkevious Mingo,CLE,@ KC,L 17-23,1.0,5.0,1,1,0,0,0
8,13,Daniel Muir,OAK,vs PIT,W  21-18,1.0,6.0,2,3,0,0,0
8,13,Reggie Nelson,CIN,vs NYJ,W  49-9,1.0,11.0,1,2,0,0,0
8,13,Rob Ninkovich,NE,vs MIA,W  27-17,1.0,6.0,2,2,3,0,1
8,13,Corey Peters,ATL,@ ARI,L 13-27,1.0,9.0,1,3,0,0,0
8,13,Troy Polamalu,PIT,@ OAK,L 18-21,1.0,5.0,1,3,0,0,0
8,13,Craig Robertson,CLE,@ KC,L 17-23,1.0,0.0,1,10,0,0,0
8,13,Antrel Rolle,NYG,@ PHI,W  15-7,1.0,12.0,1,4,1,1,0
8,13,Frostee Rucker,ARI,vs ATL,W  27-13,1.0,10.0,1,1,0,0,0
8,13,Phillip Taylor,CLE,@ KC,L 17-23,1.0,4.0,1,3,0,0,0
8,13,Terrell Thomas,NYG,@ PHI,W  15-7,1.0,10.0,1,10,1,1,0
8,13,Brandon Thompson,CIN,vs NYJ,W  49-9,1.0,9.0,1,1,3,0,0
8,13,Walter Thurmond,SEA,@ ,W  14-9,1.0,6.0,1,2,0,0,0
8,13,Olivier Vernon,MIA,@ NE,L 17-27,1.0,2.0,1,2,4,0,0
8,13,Vance Walker,OAK,vs PIT,W  21-18,1.0,3.0,1,4,0,0,0
8,13,Muhammad Wilkerson,NYJ,@ CIN,L 9-49,1.0,2.0,1,2,2,0,0
8,13,Mario Williams,BUF,@ NO,L 17-35,1.0,1.0,1,1,1,0,0
8,13,Derek Wolfe,DEN,vs WAS,W  45-21,1.0,9.0,1,1,1,0,1
8,13,Joplo Bartu,ATL,@ ARI,L 13-27,0.5,4.5,1,4,1,0,0
8,13,Peria Jerry,ATL,@ ARI,L 13-27,0.5,4.5,1,0,1,0,0
8,13,Stacy McGee,OAK,vs PIT,W  21-18,0.5,4.5,1,1,1,0,0
8,13,Da'Norris Searcy,BUF,@ NO,L 17-35,0.5,4.5,1,1,1,0,0
8,13,T.J. Ward,CLE,@ KC,L 17-23,0.5,4.0,1,9,1,0,0
8,13,Isaako Aaitui,MIA,@ NE,L 17-27,0.0,0.0,0,1,2,0,0
8,13,Isa Abdul-Quddus,NO,vs BUF,W  35-17,0.0,0.0,0,2,0,0,0
8,13,Husain Abdullah,KC,vs CLE,W  23-17,0.0,0.0,0,1,0,0,0
8,13,Mike Adams,DEN,vs WAS,W  45-21,0.0,0.0,0,1,2,0,0
8,13,Phillip Adams,OAK,vs PIT,W  21-18,0.0,0.0,0,1,0,0,0
8,13,Mario Addison,CAR,@ TB,W  31-13,0.0,0.0,1,0,0,0,0
8,13,Robert Alford,ATL,@ ARI,L 13-27,0.0,0.0,0,2,0,0,0
8,13,Will Allen,PIT,@ OAK,L 18-21,0.0,0.0,0,0,0,0,0
8,13,Antonio Allen,NYJ,@ CIN,L 9-49,0.0,0.0,0,4,3,0,0
8,13,Cortez Allen,PIT,@ OAK,L 18-21,0.0,0.0,0,1,0,0,0
8,13,Russell Allen,,vs SF,L 10-42,0.0,0.0,0,3,0,0,1
8,13,Nate Allen,PHI,vs NYG,L 7-15,0.0,0.0,0,2,3,0,0
8,13,Kiko Alonso,BUF,@ NO,L 17-35,0.0,0.0,0,8,3,0,0
8,13,Tyson Alualu,,vs SF,L 10-42,0.0,0.0,0,3,0,0,0
8,13,David Amerson,WAS,@ DEN,L 21-45,0.0,0.0,0,3,0,0,0
8,13,Prince Amukamara,NYG,@ PHI,W  15-7,0.0,0.0,0,5,0,1,0
8,13,Ezekiel Ansah,DET,vs DAL,W  31-30,0.0,0.0,0,2,0,0,0
8,13,Javier Arenas,ARI,vs ATL,W  27-13,0.0,0.0,0,2,0,0,0
8,13,Kyle Arrington,NE,vs MIA,W  27-17,0.0,0.0,0,2,0,0,0
8,13,Marvin Austin,DAL,@ DET,L 30-31,0.0,0.0,0,1,0,0,0
8,13,Robert Ayers,DEN,vs WAS,W  45-21,0.0,0.0,1,3,0,0,0
8,13,Jason Babin,,vs SF,L 10-42,0.0,0.0,0,2,0,1,0
8,13,Johnson Bademosi,CLE,@ KC,L 17-23,0.0,0.0,0,0,0,0,0
8,13,Dan Bailey,DAL,@ DET,L 30-31,0.0,0.0,0,0,0,0,0
8,13,Chris Baker,WAS,@ DEN,L 21-45,0.0,0.0,0,1,0,0,0
8,13,Alan Ball,,vs SF,L 10-42,0.0,0.0,0,1,2,0,0
8,13,Johnthan Banks,TB,vs CAR,L 13-31,0.0,0.0,0,4,0,0,0
8,13,Matt Barkley,PHI,vs NYG,L 7-15,0.0,0.0,0,0,0,0,0
8,13,Khalif Barnes,OAK,vs PIT,W  21-18,0.0,0.0,0,0,0,0,0
8,13,Nick Barnett,WAS,@ DEN,L 21-45,0.0,0.0,0,1,0,0,0
8,13,Gary Barnidge,CLE,@ KC,L 17-23,0.0,0.0,0,0,0,0,0
8,13,Sam Barrington,GB,@ MIN,W  44-31,0.0,0.0,0,0,0,0,0
9,13,Shea McClellin,CHI,@ GB,W  27-20,3.0,8.0,3,3,2,0,0
9,13,Cameron Wake,MIA,vs CIN,W  22-20,3.0,23.0,3,5,0,1,1
9,13,Jurrell Casey,TEN,@ ,W  28-21,2.0,7.0,1,6,0,1,0
9,13,Chandler Jones,NE,vs PIT,W  55-31,2.0,5.0,3,3,3,0,0
9,13,Kendall Langford,,vs TEN,L 21-28,2.0,11.0,2,6,0,0,0
9,13,Brian Robison,MIN,@ DAL,L 23-27,2.0,14.0,2,2,0,0,0
9,13,Antonio Smith,HOU,vs IND,L 24-27,2.0,13.0,2,3,0,0,0
9,13,Jason Worilds,PIT,@ NE,L 31-55,2.0,11.0,2,2,2,0,0
9,13,Bobby Wagner,SEA,vs TB,W  27-24,1.5,14.5,2,6,5,0,0
9,13,Kiko Alonso,BUF,vs KC,L 13-23,1.0,1.0,0,3,5,0,0
9,13,Geno Atkins,CIN,@ MIA,L 20-22,1.0,8.0,1,2,0,0,0
9,13,Michael Bennett,SEA,vs TB,W  27-24,1.0,7.0,1,1,2,0,0
9,13,Everette Brown,DAL,vs MIN,W  27-23,1.0,7.0,1,2,0,1,0
9,13,Armonty Bryant,CLE,vs BAL,W  24-18,1.0,1.0,1,2,0,0,0
9,13,Andre Carter,NE,vs PIT,W  55-31,1.0,6.0,3,1,0,0,0
9,13,Trent Cole,PHI,@ OAK,W  49-20,1.0,6.0,1,4,1,0,0
9,13,Vinny Curry,PHI,@ OAK,W  49-20,1.0,16.0,1,2,1,0,0
9,13,Dane Fletcher,NE,vs PIT,W  55-31,1.0,12.0,1,2,0,0,0
9,13,Junior Galette,NO,@ NYJ,L 20-26,1.0,0.0,1,1,1,0,0
9,13,Wallace Gilberry,CIN,@ MIA,L 20-22,1.0,5.0,1,2,0,0,0
9,13,Everson Griffen,MIN,@ DAL,L 23-27,1.0,9.0,1,2,0,0,0
9,13,Quentin Groves,CLE,vs BAL,W  24-18,1.0,9.0,1,1,0,0,0
9,13,David Hawthorne,NO,@ NYJ,L 20-26,1.0,0.0,1,5,3,0,0
9,13,William Hayes,,vs TEN,L 21-28,1.0,4.0,3,2,0,0,0
9,13,Cameron Heyward,PIT,@ NE,L 31-55,1.0,8.0,2,2,3,0,0
9,13,Jerry Hughes,BUF,vs KC,L 13-23,1.0,8.0,1,1,0,1,0
9,13,Rob Jackson,WAS,vs SD,W  30-24,1.0,0.0,1,1,1,0,0
9,13,Charles Johnson,CAR,vs ATL,W  34-10,1.0,8.0,1,1,0,0,0
9,13,Michael Johnson,CIN,@ MIA,L 20-22,1.0,7.0,2,4,0,0,0
9,13,Datone Jones,GB,vs CHI,L 20-27,1.0,1.0,1,1,1,0,0
9,13,Mychal Kendricks,PHI,@ OAK,W  49-20,1.0,3.0,1,6,4,0,0
9,13,James Laurinaitis,,vs TEN,L 21-28,1.0,5.0,1,9,0,0,0
9,13,Joe Mays,HOU,vs IND,L 24-27,1.0,7.0,1,2,3,0,0
9,13,Rob Ninkovich,NE,vs PIT,W  55-31,1.0,6.0,0,3,2,1,0
9,13,Christopher Owens,CLE,vs BAL,W  24-18,1.0,8.0,1,5,3,0,0
9,13,Calvin Pace,NYJ,vs NO,W  26-20,1.0,7.0,1,3,3,1,0
9,13,Julius Peppers,CHI,@ GB,W  27-20,1.0,3.0,0,1,1,0,0
9,13,Nick Roach,OAK,vs PHI,L 20-49,1.0,1.0,1,6,0,0,0
9,13,George Selvie,DAL,vs MIN,W  27-23,1.0,5.0,0,2,1,1,0
9,13,Jabaal Sheard,CLE,vs BAL,W  24-18,1.0,1.0,2,2,1,0,0
9,13,Daryl Smith,BAL,@ CLE,L 18-24,1.0,13.0,2,7,2,0,0
9,13,Paul Soliai,MIA,vs CIN,W  22-20,1.0,9.0,1,3,0,0,0
9,13,Terrell Suggs,BAL,@ CLE,L 18-24,1.0,5.0,1,4,3,0,0
9,13,Erik Walden,IND,@ HOU,W  27-24,1.0,10.0,2,4,0,0,0
9,13,T.J. Ward,CLE,vs BAL,W  24-18,1.0,8.0,1,4,3,0,0
9,13,J.J. Watt,HOU,vs IND,L 24-27,1.0,6.0,5,3,1,0,0
9,13,Muhammad Wilkerson,NYJ,vs NO,W  26-20,1.0,9.0,2,1,0,0,0
9,13,Corey Wootton,CHI,@ GB,W  27-20,1.0,17.0,1,3,1,0,0
9,13,Cliff Avril,SEA,vs TB,W  27-24,0.5,3.5,1,2,2,0,0
9,13,Jonathan Massaquoi,ATL,@ CAR,L 10-34,0.5,3.5,2,0,3,0,0
9,13,Jared Odrick,MIA,vs CIN,W  22-20,0.5,2.0,1,0,1,0,0
9,13,Derrick Shelby,MIA,vs CIN,W  22-20,0.5,2.0,1,1,1,0,0
9,13,Osi Umenyiora,ATL,@ CAR,L 10-34,0.5,3.5,1,2,2,0,0
9,13,Isa Abdul-Quddus,NO,@ NYJ,L 20-26,0.0,0.0,0,1,0,0,0
9,13,Husain Abdullah,KC,@ BUF,W  23-13,0.0,0.0,0,0,1,0,0
9,13,Emmanuel Acho,PHI,@ OAK,W  49-20,0.0,0.0,0,1,1,0,0
9,13,Michael Adams,TB,@ SEA,L 24-27,0.0,0.0,0,2,0,0,0
9,13,Phillip Adams,OAK,vs PHI,L 20-49,0.0,0.0,0,1,0,0,0
9,13,Jahleel Addae,SD,@ WAS,L 24-30,0.0,0.0,0,1,1,0,0
9,13,Mario Addison,CAR,vs ATL,W  34-10,0.0,0.0,0,2,0,1,0
9,13,Seyi Ajirotutu,SD,@ WAS,L 24-30,0.0,0.0,0,0,0,0,0
9,13,Frank Alexander,CAR,vs ATL,W  34-10,0.0,0.0,0,1,0,0,1
9,13,Robert Alford,ATL,@ CAR,L 10-34,0.0,0.0,0,1,1,0,0
9,13,Jared Allen,MIN,@ DAL,L 23-27,0.0,0.0,0,1,0,0,0
9,13,Keenan Allen,SD,@ WAS,L 24-30,0.0,0.0,0,0,0,0,0
9,13,Antonio Allen,NYJ,vs NO,W  26-20,0.0,0.0,0,4,2,0,0
9,13,Cortez Allen,PIT,@ NE,L 31-55,0.0,0.0,0,1,2,0,0
9,13,Nate Allen,PHI,@ OAK,W  49-20,0.0,0.0,0,4,1,0,0
9,13,David Amerson,WAS,vs SD,W  30-24,0.0,0.0,0,5,1,0,0
9,13,James Anderson,CHI,@ GB,W  27-20,0.0,0.0,0,6,0,0,0
9,13,Colt Anderson,PHI,@ OAK,W  49-20,0.0,0.0,0,0,0,0,0
9,13,Pat Angerer,IND,@ HOU,W  27-24,0.0,0.0,1,7,5,0,0
9,13,Kyle Arrington,NE,vs PIT,W  55-31,0.0,0.0,0,5,0,0,0
9,13,Akeem Ayers,TEN,@ ,W  28-21,0.0,0.0,0,3,0,0,0
9,13,Jonathan Babineaux,ATL,@ CAR,L 10-34,0.0,0.0,0,1,0,0,0
9,13,Stedman Bailey,,vs TEN,L 21-28,0.0,0.0,0,0,0,0,0
9,13,Chris Banjo,GB,vs CHI,L 20-27,0.0,0.0,0,0,0,0,0
9,13,Johnthan Banks,TB,@ SEA,L 24-27,0.0,0.0,0,1,2,0,0
9,13,Joe Barksdale,,vs TEN,L 21-28,0.0,0.0,0,0,0,0,0
9,13,Mark Barron,TB,@ SEA,L 24-27,0.0,0.0,0,10,1,0,0
9,13,Joplo Bartu,ATL,@ CAR,L 10-34,0.0,0.0,0,1,7,0,0
9,13,Connor Barwin,PHI,@ OAK,W  49-20,0.0,0.0,0,0,2,0,0
9,13,David Bass,CHI,@ GB,W  27-20,0.0,0.0,0,0,3,0,0
9,13,Kelvin Beachum,PIT,@ NE,L 31-55,0.0,0.0,0,0,0,0,0
9,13,Nick Bellore,NYJ,vs NO,W  26-20,0.0,0.0,0,0,0,0,0
9,13,Eric Berry,KC,@ BUF,W  23-13,0.0,0.0,0,3,3,0,0
9,13,Antoine Bethea,IND,@ HOU,W  27-24,0.0,0.0,1,7,1,0,0
9,13,E.J. Biggers,WAS,vs SD,W  30-24,0.0,0.0,0,1,2,0,0
9,13,Bront Bird,SD,@ WAS,L 24-30,0.0,0.0,0,0,1,0,0
9,13,Chase Blackburn,CAR,vs ATL,W  34-10,0.0,0.0,0,1,1,0,0
9,13,Antwon Blake,PIT,@ NE,L 31-55,0.0,0.0,0,0,0,0,0
9,13,Robert Blanton,MIN,@ DAL,L 23-27,0.0,0.0,0,3,0,0,0
9,13,Matt Bosher,ATL,@ CAR,L 10-34,0.0,0.0,0,0,0,0,0
9,13,Jon Bostic,CHI,@ GB,W  27-20,0.0,0.0,0,3,1,0,0
9,13,Brandon Bostick,GB,vs CHI,L 20-27,0.0,0.0,0,0,0,0,0
9,13,Kyle Bosworth,DAL,vs MIN,W  27-23,0.0,0.0,0,0,0,0,0
9,13,Stephen Bowen,WAS,vs SD,W  30-24,0.0,0.0,1,0,0,0,0
9,13,Da'Quan Bowers,TB,@ SEA,L 24-27,0.0,0.0,0,0,1,0,0
9,13,Zackary Bowman,CHI,@ GB,W  27-20,0.0,0.0,0,0,0,0,0
9,13,Brandon Boykin,PHI,@ OAK,W  49-20,0.0,0.0,0,6,0,0,0
10,13,John Abraham,ARI,vs HOU,W  27-24,3.0,42.0,3,3,0,1,0
10,13,Elvis Dumervil,BAL,vs CIN,W  20-17,3.0,21.0,3,3,0,0,0
10,13,Vincent Rey,CIN,@ BAL,L 17-20,3.0,19.0,3,8,5,0,0
10,13,Kevin Williams,MIN,vs WAS,W  34-27,2.5,23.5,4,2,5,0,0
10,13,Ahmad Brooks,SF,vs CAR,L 9-10,2.0,20.0,3,4,1,0,0
10,13,Carlos Dunlap,CIN,@ BAL,L 17-20,2.0,17.0,2,3,2,1,0
10,13,Dwan Edwards,CAR,@ SF,W  10-9,2.0,10.0,2,3,0,0,0
10,13,Jerry Hughes,BUF,@ PIT,L 10-23,2.0,19.0,2,4,0,0,0
10,13,Datone Jones,GB,vs PHI,L 13-27,2.0,8.0,2,3,0,0,0
10,13,Robert Mathis,IND,vs ,L 8-38,2.0,15.0,2,4,0,0,0
10,13,Robert Quinn,,@ IND,W  38-8,2.0,24.0,4,3,1,1,0
10,13,Charles Johnson,CAR,@ SF,W  10-9,1.5,8.0,2,4,1,0,0
10,13,Cliff Avril,SEA,@ ATL,W  33-10,1.0,3.0,1,2,0,0,0
10,13,Joplo Bartu,ATL,vs SEA,L 10-33,1.0,8.0,1,1,5,0,0
10,13,Michael Bennett,SEA,@ ATL,W  33-10,1.0,7.0,2,1,0,0,0
10,13,Will Blackmon,,@ TEN,W  29-27,1.0,9.0,0,1,0,1,1
10,13,Nolan Carroll,MIA,@ TB,L 19-22,1.0,10.0,1,2,0,0,0
10,13,Jurrell Casey,TEN,vs ,L 27-29,1.0,8.0,1,6,0,0,0
10,13,Vinny Curry,PHI,@ GB,W  27-13,1.0,8.0,1,3,1,0,0
10,13,Marcell Dareus,BUF,@ PIT,L 10-23,1.0,10.0,0,3,1,1,0
10,13,Dannell Ellerbe,MIA,@ TB,L 19-22,1.0,5.0,0,11,0,0,0
10,13,Larry English,SD,vs DEN,L 20-28,1.0,6.0,1,1,1,0,0
10,13,Nick Fairley,DET,@ CHI,W  21-19,1.0,3.0,3,1,0,0,0
10,13,Glenn Foster,NO,vs DAL,W  49-17,1.0,6.0,1,1,0,0,0
10,13,Everson Griffen,MIN,vs WAS,W  34-27,1.0,10.0,2,1,1,0,0
10,13,Parys Haralson,NO,vs DAL,W  49-17,1.0,8.0,1,1,0,0,0
10,13,Cameron Heyward,PIT,vs BUF,W  23-10,1.0,11.0,1,5,1,0,0
10,13,Tom Johnson,NO,vs DAL,W  49-17,1.0,10.0,1,1,0,0,0
10,13,Arthur Jones,BAL,vs CIN,W  20-17,1.0,5.0,1,1,3,0,0
10,13,Jarvis Jones,PIT,vs BUF,W  23-10,1.0,7.0,1,1,0,0,0
10,13,Mathias Kiwanuka,NYG,vs OAK,W  24-20,1.0,1.0,1,2,2,1,0
10,13,A.J. Klein,CAR,@ SF,W  10-9,1.0,14.0,1,5,0,0,0
10,13,Terrance Knighton,DEN,@ SD,W  28-20,1.0,3.0,1,2,0,0,0
10,13,Luke Kuechly,CAR,@ SF,W  10-9,1.0,9.0,1,11,0,0,0
10,13,Chris Long,,@ IND,W  38-8,1.0,9.0,1,4,0,0,1
10,13,Mike Martin,TEN,vs ,L 27-29,1.0,3.0,1,2,0,0,0
10,13,Gerald McCoy,TB,vs MIA,W  22-19,1.0,10.0,2,3,2,0,0
10,13,Von Miller,DEN,@ SD,W  28-20,1.0,2.0,1,5,1,0,0
10,13,Sio Moore,OAK,@ NYG,L 20-24,1.0,11.0,1,8,1,1,0
10,13,Derrick Morgan,TEN,vs ,L 27-29,1.0,9.0,3,4,2,0,0
10,13,Brian Orakpo,WAS,@ MIN,L 27-34,1.0,5.0,2,2,1,0,0
10,13,Shaun Phillips,DEN,@ SD,W  28-20,1.0,10.0,1,1,0,0,0
10,13,Jason Pierre-Paul,NYG,vs OAK,W  24-20,1.0,4.0,1,2,2,0,0
10,13,Keith Rivers,NYG,vs OAK,W  24-20,1.0,2.0,1,4,4,0,0
10,13,Antrel Rolle,NYG,vs OAK,W  24-20,1.0,9.0,1,10,2,0,0
10,13,Ndamukong Suh,DET,@ CHI,W  21-19,1.0,9.0,4,2,0,0,0
10,13,Lawrence Timmons,PIT,vs BUF,W  23-10,1.0,5.0,1,7,1,0,0
10,13,DeAngelo Tyson,BAL,vs CIN,W  20-17,1.0,4.0,1,2,0,0,0
10,13,Vance Walker,OAK,@ NYG,L 20-24,1.0,6.0,1,2,0,0,0
10,13,DeMarcus Ware,DAL,@ NO,L 17-49,1.0,9.0,2,2,1,0,0
10,13,J.J. Watt,HOU,@ ARI,L 24-27,1.0,6.0,3,4,0,2,2
10,13,Kyle Williams,BUF,@ PIT,L 10-23,1.0,11.0,1,4,1,0,0
10,13,Tourek Williams,SD,vs DEN,L 20-28,1.0,11.0,0,1,1,1,0
10,13,Patrick Willis,SF,vs CAR,L 9-10,1.0,8.0,1,6,1,0,0
10,13,Derek Wolfe,DEN,@ SD,W  28-20,1.0,5.0,2,1,0,0,0
10,13,Usama Young,OAK,@ NYG,L 20-24,1.0,5.0,1,5,2,0,0
10,13,Jared Allen,MIN,vs WAS,W  34-27,0.5,5.5,2,1,2,0,0
10,13,Da'Quan Bowers,TB,vs MIA,W  22-19,0.5,4.0,1,0,1,0,0
10,13,Mike Daniels,GB,vs PHI,L 13-27,0.5,4.5,0,0,1,0,0
10,13,William Gholston,TB,vs MIA,W  22-19,0.5,4.0,1,0,1,0,0
10,13,Michael Mitchell,CAR,@ SF,W  10-9,0.5,4.0,1,2,2,0,0
10,13,Tramon Williams,GB,vs PHI,L 13-27,0.5,4.5,0,6,1,1,1
10,13,Mike Adams,DEN,@ SD,W  28-20,0.0,0.0,0,3,1,0,0
10,13,Phillip Adams,OAK,@ NYG,L 20-24,0.0,0.0,0,1,0,0,0
10,13,Michael Adams,TB,vs MIA,W  22-19,0.0,0.0,0,4,1,0,0
10,13,Jahleel Addae,SD,vs DEN,L 20-28,0.0,0.0,0,1,0,0,0
10,13,Seyi Ajirotutu,SD,vs DEN,L 20-28,0.0,0.0,0,0,0,0,0
10,13,Robert Alford,ATL,vs SEA,L 10-33,0.0,0.0,0,1,1,0,0
10,13,Will Allen,PIT,vs BUF,W  23-10,0.0,0.0,0,1,0,0,0
10,13,Cortez Allen,PIT,vs BUF,W  23-10,0.0,0.0,0,3,0,0,0
10,13,Russell Allen,,@ TEN,W  29-27,0.0,0.0,0,4,2,0,1
10,13,Nate Allen,PHI,@ GB,W  27-13,0.0,0.0,0,4,1,1,0
10,13,Kiko Alonso,BUF,@ PIT,L 10-23,0.0,0.0,0,6,4,0,0
10,13,Tyson Alualu,,@ TEN,W  29-27,0.0,0.0,0,2,1,0,0
10,13,Prince Amukamara,NYG,vs OAK,W  24-20,0.0,0.0,0,3,1,0,0
10,13,James Anderson,CHI,vs DET,L 19-21,0.0,0.0,0,5,1,0,0
10,13,Colt Anderson,PHI,@ GB,W  27-13,0.0,0.0,0,1,0,0,0
10,13,Bryan Anger,,@ TEN,W  29-27,0.0,0.0,0,0,0,0,0
10,13,Pat Angerer,IND,vs ,L 8-38,0.0,0.0,0,5,3,0,0
10,13,Javier Arenas,ARI,vs HOU,W  27-24,0.0,0.0,0,0,0,0,0
10,13,Ray-Ray Armstrong,,@ IND,W  38-8,0.0,0.0,0,0,0,0,0
10,13,Tavon Austin,,@ IND,W  38-8,0.0,0.0,0,0,0,0,0
10,13,Robert Ayers,DEN,@ SD,W  28-20,0.0,0.0,1,1,0,0,0
10,13,Akeem Ayers,TEN,vs ,L 27-29,0.0,0.0,1,3,0,0,0
10,13,Jason Babin,,@ TEN,W  29-27,0.0,0.0,2,1,1,0,0
10,13,Jonathan Babineaux,ATL,vs SEA,L 10-33,0.0,0.0,0,6,2,0,0
10,13,Patrick Bailey,TEN,vs ,L 27-29,0.0,0.0,0,0,0,0,0
10,13,Stedman Bailey,,@ IND,W  38-8,0.0,0.0,0,0,0,0,0
10,13,Chris Baker,WAS,@ MIN,L 27-34,0.0,0.0,1,0,1,0,0
10,13,Chase Baker,MIN,vs WAS,W  34-27,0.0,0.0,0,0,1,0,0
10,13,Alan Ball,,@ TEN,W  29-27,0.0,0.0,0,3,0,0,0
10,13,Chris Banjo,GB,vs PHI,L 13-27,0.0,0.0,0,1,0,0,0
10,13,Johnthan Banks,TB,vs MIA,W  22-19,0.0,0.0,0,5,0,0,0
10,13,Khalif Barnes,OAK,@ NYG,L 20-24,0.0,0.0,0,0,0,0,0
10,13,Nick Barnett,WAS,@ MIN,L 27-34,0.0,0.0,0,0,1,0,0
10,13,Mark Barron,TB,vs MIA,W  22-19,0.0,0.0,0,5,0,0,0
10,13,Connor Barwin,PHI,@ GB,W  27-13,0.0,0.0,0,3,2,0,0
10,13,David Bass,CHI,vs DET,L 19-21,0.0,0.0,0,2,1,0,0
10,13,Zane Beadles,DEN,@ SD,W  28-20,0.0,0.0,0,0,0,0,0
10,13,Jon Beason,NYG,vs OAK,W  24-20,0.0,0.0,0,1,2,0,0
11,13,Gerald McCoy,TB,vs ATL,W  41-28,3.0,20.0,4,4,1,0,0
11,13,Trent Cole,PHI,vs WAS,W  24-16,2.0,14.0,2,3,0,0,0
11,13,Rob Ninkovich,NE,@ CAR,L 20-24,2.0,7.0,1,6,3,0,0
11,13,Julius Peppers,CHI,vs BAL,W  23-20,2.0,12.0,2,8,3,0,0
11,13,Osi Umenyiora,ATL,@ TB,L 28-41,2.0,7.0,2,3,0,0,0
11,13,J.J. Watt,HOU,vs OAK,L 23-28,2.0,21.0,5,5,0,0,0
11,13,Kyle Williams,BUF,vs NYJ,W  37-14,2.0,18.0,2,3,0,1,0
11,13,Wallace Gilberry,CIN,vs CLE,W  41-20,1.5,14.0,2,1,2,0,0
11,13,Brian Orakpo,WAS,@ PHI,L 16-24,1.5,9.0,2,4,1,0,0
11,13,Shaun Phillips,DEN,vs KC,W  27-17,1.5,12.5,2,7,2,0,0
11,13,John Abraham,ARI,@ ,W  27-14,1.0,7.0,1,3,0,0,0
11,13,Cliff Avril,SEA,vs MIN,W  41-20,1.0,3.0,1,1,1,1,0
11,13,Jason Babin,,vs ARI,L 14-27,1.0,7.0,2,4,1,0,0
11,13,Connor Barwin,PHI,vs WAS,W  24-16,1.0,8.0,1,5,1,1,0
11,13,Andre Branch,,vs ARI,L 14-27,1.0,4.0,2,2,0,0,0
11,13,Ahmad Brooks,SF,@ NO,L 20-23,1.0,10.0,1,2,0,1,1
11,13,Kevin Burnett,OAK,@ HOU,W  28-23,1.0,6.0,2,7,0,1,0
11,13,Jairus Byrd,BUF,vs NYJ,W  37-14,1.0,9.0,1,3,1,0,0
11,13,Calais Campbell,ARI,@ ,W  27-14,1.0,6.0,1,2,0,0,0
11,13,Carlos Dunlap,CIN,vs CLE,W  41-20,1.0,2.0,5,1,2,0,0
11,13,Nick Fairley,DET,@ PIT,L 27-37,1.0,9.0,1,2,1,0,0
11,13,London Fletcher,WAS,@ PHI,L 16-24,1.0,9.0,1,2,0,0,0
11,13,Junior Galette,NO,vs SF,W  23-20,1.0,9.0,1,1,1,0,0
11,13,Najee Goode,PHI,vs WAS,W  24-16,1.0,6.0,1,4,1,0,0
11,13,Corey Graham,BAL,@ CHI,L 20-23,1.0,0.0,1,8,0,0,0
11,13,Greg Hardy,CAR,vs NE,W  24-20,1.0,4.0,1,3,3,0,0
11,13,A.J. Hawk,GB,@ NYG,L 13-27,1.0,1.0,1,3,3,0,0
11,13,Akiem Hicks,NO,vs SF,W  23-20,1.0,1.0,1,4,3,0,0
11,13,Evander Hood,PIT,vs DET,W  37-27,1.0,7.0,1,4,1,0,0
11,13,Lamarr Houston,OAK,@ HOU,W  28-23,1.0,15.0,3,3,0,0,0
11,13,Chandler Jones,NE,@ CAR,L 20-24,1.0,5.0,1,4,1,0,0
11,13,Brad Jones,GB,@ NYG,L 13-27,1.0,9.0,1,11,2,0,0
11,13,Cameron Jordan,NO,vs SF,W  23-20,1.0,2.0,4,2,0,0,0
11,13,Thomas Keiser,SD,@ MIA,L 16-20,1.0,11.0,1,2,0,0,0
11,13,Dre Kirkpatrick,CIN,vs CLE,W  41-20,1.0,1.0,1,2,0,0,0
11,13,Manny Lawson,BUF,vs NYJ,W  37-14,1.0,3.0,2,3,2,0,1
